UserID;Location;Age
9740;delray beach, florida, usa;25
9743;napoli, campania, italy;25
9746;bloomfield, new mexico, usa;22
9748;beaver, west virginia, usa;20
9749;newnan, georgia, usa;71
9750;keswick, ontario, canada;43
9752;mendoza, mendoza, argentina;34
9755;austin, texas, usa;18
9756;new york, new york, usa;34
9757;xenia, ohio, usa;14
9760;alexandria, new south wales, australia;25
9761;edinburgh, lothians, united kingdom;38
9762;rome, lazio, italy;24
9763;berlin, berlin, germany;32
9764;sydney, new south wales, australia;26
9766;chicago, illinois, usa;36
9767;milano, manitoba, italy;30
9768;cleveland, ohio, usa;29
9771;melbourne, australia, australia;16
9772;georgetown, penang, malaysia;20
9773;palmdale, california, usa;47
9775;rome, lazio, italy;37
9776;temple hills, maryland, usa;25
9777;gerringong, new south wales, australia;46
9779;yaphank,li, new york, usa;49
9780;palma de mallorca, baleares, spain;56
9781;dallas, texas, usa;24
9782;albuquerque, new mexico, usa;22
9783;sydney, new south wales, australia;23
9784;oviedo, asturies, spain;19
9785;wallace, north carolina, usa;34
9786;benton, missouri, usa;24
9787;baton rouge, louisiana, usa;16
9788;brandenburg, kentucky, usa;24
9789;stevensville, michigan, usa;23
9790;lithia springs, georgia, usa;22
9793;randolph, minnesota, usa;36
9794;riverside, california, usa;46
9795;metairie, louisiana, usa;23
9796;melbourne, victoria, australia;16
9799;roanokw, virginia, usa;53
9800;huntsville, alabama, usa;36
9803;maidenhead, england, united kingdom;18
9804;redondo beach, california, usa;23
9806;boulder, colorado, usa;25
9808;santa ana, california, usa;40
9810;tuscaloosa, alabama, usa;24
9811;phillipsburg, kansas, usa;33
9812;springfield, massachusetts, usa;28
9813;thessaloniki, hellas, greece;22
9814;north pole, alaska, usa;42
9816;taree, new south wales, australia;17
9817;san diego, california, usa;47
9818;houston, texas, usa;52
9820;waregem, westvlaanderen, belgium;21
9822;madrid, ohio, spain;43
9823;selangor, n/a, malaysia;27
9824;oeiras, lisboa, portugal;17
9827;kannapolis, north carolina, usa;28
9828;townsville, queensland, australia;34
9829;london, england, united kingdom;19
9831;tucson, arizona, usa;19
9832;lebanon, indiana, usa;19
9833;auckland, bayswater, new zealand;25
9834;culleoka, tennessee, usa;30
9835;budoia, pordenone, italy;55
9836;dunedin, otago, new zealand;26
9838;howell, new jersey, usa;42
9839;alicante, pais valenciano, spain;51
9841;santiago, regi¾«á¡etropolitana, chile;23
9843;frankfurt, hessen, germany;44
9844;marysville, washington, usa;18
9846;union beach, new jersey, usa;45
9847;tegucigalpa, francisco morazan, honduras;43
9848;fairmont, minnesota, usa;37
9849;elkins, west virginia, usa;20
9850;rueil-malmaison, n/a, france;29
9855;birmingham, alabama, usa;27
9856;glendale, colorado, usa;22
9857;lisboa, lisboa, portugal;24
9859;greensboro, north carolina, usa;57
9861;anqing, yukon territory, china;18
9862;chesterfield, derbyshire, united kingdom;21
9864;saginaw, michigan, usa;24
9865;pittsburgh, pennsylvania, usa;28
9866;surrey, british columbia, canada;44
9868;la monte, missouri, usa;20
9871;middletown, new jersey, usa;34
9872;bristol, england, united kingdom;48
9874;guangzhou, macau, china;24
9877;friendswood, texas, usa;42
9878;salt lake city, utah, usa;43
9882;augusta, georgia, usa;23
9883;porterville, california, usa;40
9884;whitefish, montana, usa;32
9885;cologne, nordrhein-westfalen, germany;24
9886;san diego, california, usa;74
9887;nutley, england, united kingdom;35
9888;london, england, united kingdom;31
9889;moorcroft, wyoming, usa;12
9890;cabanatuan, n/a, philippines;23
9891;ashland, kentucky, usa;48
9892;barcelona, catalu±í¼áspain;20
9893;beaverton, oregon, usa;50
9894;sydney, n/a, australia;48
9895;grand haven, ,;33
9897;youngsville, north carolina, usa;22
9898;nottingham, england, united kingdom;25
9899;gainesville, georgia, usa;50
9900;leeds, england, united kingdom;17
9901;fort payne, alabama, usa;65
9903;quern, schleswig-holstein, germany;56
9904;erftstadt, nordrhein-westfalen, germany;26
9908;woodstock, georgia, usa;36
9909;altamonte springs, florida, usa;42
9910;christchurch, canterbury, new zealand;31
9911;modena, emilia romagna, italy;45
9912;tumwater, washington, usa;40
9914;milan, lombardia, italy;35
9918;las vegas, nevada, usa;17
9919;hendersonville, tennessee, usa;23
9920;hop bottom, pennsylvania, usa;42
9921;barrie, ontario, canada;23
9922;cornwall, ontario, canada;41
9924;sunnyvale, california, usa;17
9926;tyne&wear, england, united kingdom;36
9927;toronto, ontario, canada;21
9928;san antonio, texas, usa;25
9929;littleton, colorado, usa;43
9931;holly hill, florida, usa;35
9932;spencer, massachusetts, usa;25
9935;genova, liguria, italy;48
9936;milano, lombardia, italy;19
9938;strasbourg, yukon territory, france;24
9939;moncks corner, south carolina, usa;17
9940;oakland, california, usa;17
9942;minneapolis, minnesota, usa;34
9943;lakewood, colorado, usa;32
9944;lisle, illinois, usa;24
9948;corinth, mississippi, usa;27
9949;london, england, united kingdom;24
9950;naiguata, vargas, venezuela;55
9951;pickerington, ohio, usa;39
9952;katy/houston, texas, usa;22
9953;kuala lumpur, selangor, malaysia;15
9956;issaquah, ,;44
9959;lansing, michigan, usa;39
9960;mexia, texas, usa;20
9962;howell, new jersey, usa;25
9964;gold coast, queensland, australia;36
9965;cobleskill, new york, usa;48
9967;jacksonville, north carolina, usa;50
9969;barcelona, catalunya, spain;36
9970;ningbo, zhejiang, china;45
9971;brighton, ontario, canada;49
9972;lleida, catalu±í¼áspain;45
9973;bethel park, pennsylvania, usa;47
9975;linwood, michigan, usa;38
9981;olesa montserrat, barcelona, spain;28
9982;richardson, texas, usa;52
9983;paraparaumu, kapiti coast, new zealand;30
9985;nacogdoches, texas, usa;28
9986;revere, massachusetts, usa;44
9988;g´┐¢´┐¢ngen, niedersachsen, germany;34
9989;joplin, missouri, usa;15
9991;la mesa, california, usa;43
9995;singapore, singapore, singapore;20
9996;reynella, south australia, australia;29
9997;willisburg, kentucky, usa;56
10000;jacksonville, florida, usa;38
10001;mesa, arizona, usa;47
10002;las vegas, nevada, usa;47
10003;spokane, washington, usa;20
10004;saugus, massachusetts, usa;19
10005;fullerton, california, usa;25
10006;sycamore, ohio, usa;36
10008;sedona, arizona, usa;43
10009;golden grove, south australia, australia;32
10011;nordheim, texas, usa;49
10015;fontana, california, usa;45
10018;madrid, madrid, spain;18
10019;barnstaple, england, united kingdom;18
10022;corbeil essonnes, ile de france, france;21
10023;vancouver, british columbia, canada;31
10026;new york city, new jersey, usa;18
10028;london, england, united kingdom;43
10029;hopwood, pennsylvania, usa;44
10030;pittsburgh, pennsylvania, usa;66
10031;beaverton, oregon, usa;19
10032;mercedes, texas, usa;20
10033;luxembourg, n/a, luxembourg;29
10034;new haven, michigan, usa;24
10035;vinita, oklahoma, usa;28
10036;hamilton, ontario, canada;18
10037;crassier, vaud, switzerland;57
10038;dubna, moscow state, russia;24
10042;virginia beach, virginia, usa;31
10044;glendale, california, usa;19
10045;moye, haute savoie, france;20
10047;big lake, minnesota, usa;20
10049;melbourne, victoria, australia;44
10050;cincinnati, ohio, usa;31
10051;granite city, illinois, usa;30
10053;wernersville, pennsylvania, usa;19
10056;brisbane, queensland, australia;28
10058;lubuk pakam, alabama, indonesia;22
10060;portland, oregon, usa;29
10062;danvers, illinois, usa;31
10063;erie, colorado, usa;35
10064;coloma, michigan, usa;24
10067;watton, norfolk, england;61
10068;laatzen, niedersachsen, germany;19
10069;downham market, england, united kingdom;41
10070;melbourne, victoria, australia;27
10071;bocholt, nordrhein-westfalen, germany;17
10073;maroussi-athens, maroussi, greece;38
10075;baton rouge, louisiana, usa;15
10076;dale, indiana, usa;34
10077;bremen, bremen, germany;50
10078;hamburg, hamburg, germany;48
10079;madrid, saarland, spain;21
10080;potenza, basilicata, italy;19
10086;ringwood, melbourne, australia;35
10087;alicante, n/a, spain;24
10089;toledo, ohio, usa;26
10090;los angeles, california, usa;26
10092;imola, emilia romagna, italy;21
10095;tennyson, indiana, usa;31
10096;tennyson, indiana, usa;31
10098;seattle, washington, usa;30
10101;seattle, washington, usa;34
10102;baton rouge, louisiana, usa;46
10103;chicago, illinois, usa;36
10105;houston, texas, usa;23
10106;eau claire, wisconsin, usa;28
10107;tallahassee, florida, usa;23
10108;martinsville, indiana, usa;27
10109;wellington, n/a, new zealand;30
10110;hampton, tennessee, usa;25
10112;spokane, washington, usa;26
10113;matten b. interlaken, bern, switzerland;63
10114;brooklyn, ,;23
10115;vancouver, british columbia, canada;26
10116;richfield, wisconsin, usa;39
10117;london, england, united kingdom;30
10118;minneapolis, minnesota, usa;44
10120;postdam, brandenburg, germany;20
10122;maggie valley, north carolina, usa;33
10123;norwich, england, united kingdom;38
10124;menlo park, california, usa;50
10125;morecambe, england, united kingdom;38
10126;east peoria, illinois, usa;34
10127;adelaide, south australia, australia;40
10128;roma, lazio, italy;24
10130;grnstadt, rheinland-pfalz, germany;21
10133;san francisco, california, usa;26
10134;herkimer, new york, usa;19
10136;aveiro, aveiro, portugal;25
10137;duesseldorf, nordrhein-westfalen, germany;57
10138;st ouen, n/a, jersey;41
10139;los angeles, california, usa;18
10142;olney, maryland, usa;34
10147;memphis, tennessee, usa;34
10149;knoxville, tennessee, usa;37
10150;floral city, florida, usa;64
10152;zaragoza, zaragoza, spain;43
10154;marion, indiana, usa;19
10157;cambridge, england, united kingdom;25
10158;frederick, maryland, usa;61
10160;byron, illinois, usa;32
10163;houston, texas, usa;50
10164;mccomb, mississippi, usa;34
10166;christchurch, canterbury, new zealand;27
10167;brampton, ontario, canada;38
10169;seattle, washington, usa;29
10171;rockford, illinois, usa;24
10174;avalon, new south wales, australia;42
10176;swannington, england, united kingdom;41
10177;barcelona, catalunya, spain;25
10181;bridgetown, west indies, barbados;35
10185;sydney, new south wales, australia;59
10187;brantford, ontario, canada;23
10189;carrum downs, victoria, australia;24
10190;southampton, hampshire, united kingdom;31
10192;manchester, england, united kingdom;29
10193;columbus, ohio, usa;29
10194;meriden, connecticut, usa;27
10196;san diego, california, usa;54
10197;richlands, north carolina, usa;28
10198;canton, georgia, usa;36
10199;eltham, victoria, australia;17
10201;fort st john, british columbia, canada;28
10202;sevilla, sevilla, spain;25
10205;las vegas, nevada, usa;22
10208;up diliman, quezon city, philippines;17
10209;wichita, kansas, usa;29
10210;elyria, ohio, usa;30
10211;milsons point, nsw, australia;27
10212;concord, california, usa;45
10213;alpedrete, madrid, spain;26
10214;london, ontario, canada;23
10215;edinburgh, scotland, united kingdom;34
10216;rr#1 ellershouse, nova scotia, canada;55
10218;melbourne, victoria, australia;32
10220;short hills, new jersey, usa;33
10221;bellingham, washington, usa;29
10224;sesto san giovanni, lombardia, italy;24
10226;sant`arpino, campania, italy;21
10228;sheboygan, wisconsin, usa;26
10231;perugia, umbria, italy;29
10232;wellington, wellington, new zealand;49
10233;providence, rhode island, usa;22
10234;ottawa, ontario, canada;28
10237;partille, gbg, sweden;33
10238;apache junction, arizona, usa;46
10239;ocala, florida, usa;31
10241;avon, massachusetts, usa;27
10243;rome, it, italy;53
10244;lima, n/a, peru;31
10245;malaga, andalucia, spain;46
10249;richmond, virginia, usa;21
10250;berisso, buenos aires, argentina;45
10253;flensburg, schleswig-holstein, germany;22
10255;montreal, quebec, canada;50
10256;san francisco, california, usa;58
10258;dalias, almeria, spain;21
10260;upland, indiana, usa;33
10261;banskßáóystrica, n/a, slovakia;21
10262;woodbridge, virginia, usa;43
10264;granada, granada, spain;21
10265;ormond beach, florida, usa;19
10268;den haag, zuid holland, netherlands;31
10270;opelika, alabama, usa;21
10271;athens, attiki, greece;23
10274;malaga, malaga, spain;23
10275;evanston, illinois, usa;33
10276;baltimore, maryland, usa;18
10278;liskeard, england, united kingdom;34
10279;valencia, valencia, spain;26
10282;sevilla, sevilla, spain;20
10283;sagunto(puerto), valencia, spain;17
10284;san francisco, california, usa;23
10285;hutchinson, kansas, usa;34
10286;vigo, pontevedra, spain;22
10287;solna, stockholm, sweden;28
10289;salt lake city, utah, usa;30
10290;ottawa, ontario, canada;33
10291;visakhapatnam, andhra pradesh, india;24
10292;northbridge, massachusetts, usa;58
10293;san diego, california, usa;50
10296;reading, n/a, united kingdom;48
10299;olite, navarra, spain;25
10300;norwich, england, united kingdom;15
10301;bangalore, karnataka, india;24
10302;pamplona, navarra, spain;29
10303;rome, lazio, italy;51
10304;grude, n/a, bosnia and herzegovina;32
10305;yerevan, yerevan, armenia;49
10306;zillina, n/a, slovakia;19
10307;sanford, north carolina, usa;49
10308;new richmond, indiana, usa;47
10309;edinburgh, scotland, united kingdom;22
10312;azusa, california, usa;15
10313;bynum, north carolina, usa;37
10315;calgary, alberta, canada;18
10316;mariposa, california, usa;71
10317;tualatin, oregon, usa;44
10319;ellsworth, wisconsin, usa;45
10320;vilassar de mar, barcelona, spain;55
10324;philadelphia, pennsylvania, usa;28
10325;lockport, illinois, usa;18
10326;ovar, n/a, portugal;28
10328;monroe, north carolina, usa;34
10330;longview, texas, usa;32
10331;kalamazoo, michigan, usa;31
10332;el paso, texas, usa;31
10333;mims, florida, usa;20
10336;seoul, ohio, south korea;26
10338;azusa, california, usa;15
10340;pecs, baranya, hungary;49
10341;buenos aires, buenos aires, argentina;22
10342;la vergne, tennessee, usa;40
10344;spruce grove, alberta, canada;21
10346;addison, illinois, usa;57
10347;grosseto, ,;29
10348;ottawa, ontario, canada;14
10349;seaford rise, south australia, australia;14
10350;lleida, lazio, spain;16
10351;seattle, washington, usa;15
10352;washington, north carolina, usa;15
10353;northglenn, colorado, usa;42
10354;martinsburg, west virginia, usa;15
10355;paducah, kentucky, usa;15
10358;lublin, lubelskie, poland;21
10359;aurora, colorado, usa;37
10360;houston, texas, usa;24
10363;whitefield, new hampshire, usa;29
10367;oeiras- lisboa, n/a, portugal;29
10369;campinas, sao paulo, brazil;23
10370;vila do conde, porto, portugal;30
10371;lisboa, illinois, portugal;29
10372;shoreline, washington, usa;20
10373;vienna, virginia, usa;17
10375;sukkur(pakistan), sinndh, pakistan;22
10380;kolkata, west bengal, india;24
10381;kassel, hessen, germany;36
10382;lovell, maine, usa;33
10383;barcelona, catalunya, spain;25
10384;ermua, basque country, spain;24
10386;new york, new york, usa;41
10387;sfax, sfax, tunisia;26
10388;malaysia, malaysia, malaysia;35
10389;westcovina, california, usa;19
10390;dallas, texas, usa;33
10393;olesa de montserrat, catalunya, spain;18
10394;beijing, beijing, china;21
10395;jyvõ│½ylõ¼án/a, finland;26
10396;shanghai, n/a, china;25
10397;valencia, valencia, spain;28
10398;paris, alabama, france;56
10400;paris, n/a, france;30
10401;sacramento, california, usa;43
10402;ibiza, baleares, spain;49
10403;cheras, kuala lumpur, malaysia;23
10404;falmouth, cornwall, united kingdom;38
10406;bremen, bremen, germany;55
